node_id,longitude,latitude
985,104.0851631,30.691803600000004
986,104.0869179,30.6941784
987,104.0808455,30.692313800000004
988,104.083098,30.691166100000004
989,104.087526,30.689593
990,104.0891179,30.6888341
991,104.0880253,30.6903534
992,104.0903817,30.6882074
993,104.0916325,30.6900791
994,104.0886658,30.6870652
995,104.0907919,30.6864787
996,104.0878329,30.6869104
997,104.0881029,30.6873011
998,104.0860118,30.6849348
999,104.0884885,30.6910589
1000,104.1031869,30.6871881
1001,104.103202,30.6889103
1002,104.1012769,30.6863829
1003,104.1038378,30.6847381
1004,104.1164095,30.6888068
1005,104.1184337,30.6873229
1006,104.1139095,30.6864482
1007,104.1086301,30.6784303
1008,104.1094401,30.6762776
1009,104.1111694,30.6792239
1010,104.1099471,30.6750342
1011,104.107484,30.674294300000003
1012,104.1121239,30.6770965
1013,104.1155317,30.6711373
1014,104.1171768,30.6716526
1015,104.1137897,30.6800166
1016,104.0746267,30.6760603
1017,104.0747686,30.675989
1018,104.0726677,30.676971
1019,104.0715876,30.6722141
1020,104.072651,30.673500800000003
1021,104.08454,30.6680803
1022,104.0863933,30.667299100000005
1023,104.0854961,30.6696199
1024,104.0840076,30.673682300000003
1025,104.0836976,30.673226
1026,104.0897339,30.6699251
1027,104.0835525,30.6744089
1028,104.0894725,30.6695351
1029,104.0885161,30.6681243
1030,104.089009,30.6688514
1031,104.0873526,30.6687212
1032,104.0876746,30.66683
1033,104.0878152,30.6732245
1034,104.09021,30.6729697
1035,104.1019925,30.6764466
1036,104.1019634,30.676548600000004
1037,104.1032139,30.6745251
1038,104.1026309,30.676654
1039,104.1057315,30.6775974
1040,104.1061085,30.6777154
1041,104.10704859999998,30.6743636
1042,104.1001798,30.673654600000003
1043,104.1012847,30.6739685
1044,104.0979726,30.6729993
1045,104.0993865,30.6756804
1046,104.0967116,30.6726175
1047,104.0959001,30.6746395
1048,104.0965641,30.6725742
1049,104.1025414,30.6743322
1050,104.1041526,30.6725282
1051,104.1045921,30.6702081
1052,104.1062803,30.6683669
1053,104.0972702,30.6679886
1054,104.1103952,30.6660418
1055,104.114913,30.6633959
1056,104.116204,30.663867
1057,104.1164734,30.6606391
1058,104.1140608,30.6656081
1059,104.1219767,30.6625979
1060,104.1200377,30.658939
1061,104.1216678,30.6632307
1062,104.0523509,30.6633503
1063,104.0501416,30.663287100000005
1064,104.0516904,30.6644148
1065,104.0491602,30.667348
1066,104.0475648,30.6678646
1067,104.0485473,30.6657565
1068,104.0492802,30.6680667
1069,104.04956690000002,30.6694158
1070,104.0494177,30.6687137
1071,104.0535468,30.6675474
1072,104.0497381,30.670829
1073,104.04644240000002,30.6708997
1074,104.0960616,30.6848815
1075,104.096664,30.6845159
1076,104.0992775,30.6782973
1077,104.0948348,30.6769561
1078,104.0988079,30.6794702
1079,104.1001588,30.6760956
1080,104.1077938,30.67349
1081,104.110406,30.6596523
1082,104.1122733,30.6595265
1083,104.1122551,30.658129
1084,104.1122347,30.6564434
1085,104.1113283,30.657698
1086,104.1137422,30.6706058
1087,104.1117769,30.6679497
1088,104.1109248,30.676730600000003
1089,104.1070009,30.675546
1090,104.1126304,30.673399300000003
1091,104.1083322,30.6721343
1092,104.1142241,30.6860625
1093,104.1129175,30.6847692
1094,104.1160378,30.6847057
1095,104.1102599,30.6833478
1096,104.1036868,30.6723843
1097,104.1118427,30.6827864
1098,104.1133922,30.6836139
1099,104.1110665,30.688539
1100,104.1102442,30.6877838
1101,104.109379,30.6901054
1102,104.1064479,30.689861800000003
1103,104.107962,30.6911643
1104,104.1075032,30.6885728
1105,104.1016237,30.6856738
1106,104.1126702,30.6816196
1107,104.1137459,30.6801119
1108,104.1140306,30.6822298
1109,104.108865,30.681601
1110,104.0961635,30.6835471
1111,104.0966878,30.684299900000003
1112,104.1026472,30.676771
1113,104.1046693,30.6726794
1114,104.108572,30.6660674
1115,104.09520390000002,30.686098
1116,104.0934669,30.689983
1117,104.0941428,30.6902045
1118,104.0974788,30.6931342
1119,104.0984207,30.6926751
1120,104.0960265,30.6938373
1121,104.0965577,30.691766
1122,104.0951818,30.6925577
1123,104.0924814,30.6913821
1124,104.0950276,30.692632
1125,104.1004927,30.6917143
1126,104.0994133,30.694215000000003
1127,104.0852938,30.6917232
1128,104.0737365,30.6786932
1129,104.075464,30.6793788
1130,104.0735645,30.678437
1131,104.0692628,30.6798839
1132,104.08544659999998,30.665767
1133,104.079872,30.6639795
1134,104.0781013,30.6648232
1135,104.0798327,30.6639273
1136,104.0780527,30.7118939
1137,104.084127,30.7119864
1138,104.0843888,30.712999300000003
1139,104.0865805,30.7115761
1140,104.0876025,30.7114395
1141,104.0876328,30.701780600000003
1142,104.0875375,30.7005146
1143,104.0860221,30.7009349
1144,104.0874727,30.7029651
1145,104.0867818,30.7029696
1146,104.0883368,30.7029749
1147,104.08657159999998,30.705174100000004
1148,104.0916918,30.707562300000003
1149,104.0905888,30.710712
1150,104.0511303,30.699129
1151,104.0530236,30.6991269
1152,104.0517763,30.698576300000003
1153,104.0524091,30.6985733
1154,104.0537409,30.6985199
1155,104.0522814,30.6983735
1156,104.0509433,30.6991276
1157,104.0799308,30.7246548
1158,104.080857,30.7271615
1159,104.0767077,30.7252961
1160,104.0808445,30.7276708
1161,104.0886676,30.7216647
1162,104.0893655,30.7217453
1163,104.0934197,30.7213603
1164,104.1176157,30.6585687
1165,104.1178994,30.6580531
1166,104.1124966,30.6578642
1167,104.0805661,30.6942081
1168,104.064972,30.6609072
1169,104.0669838,30.6607604
1170,104.0616796,30.6608656
1171,104.0616938,30.6606365
1172,104.0601325,30.660847600000004
1173,104.0617632,30.6591133
1174,104.0649772,30.6606999
1175,104.0649106,30.6624706
1176,104.0638075,30.6608934
1177,104.0589031,30.6607504
1178,104.0807912,30.6848135
1179,104.0883202,30.693779600000003
1180,104.0882613,30.6963614
1181,104.0823404,30.6966789
1182,104.0496205,30.72884
1183,104.0458167,30.7285668
1184,104.0597661,30.7278875
1185,104.0577955,30.7280945
1186,104.0465872,30.7277672
1187,104.0444808,30.7285536
1188,104.0452801,30.7274266
1189,104.0514912,30.7284685
1190,104.0412324,30.725291
1191,104.0468991,30.7248987
1192,104.11270340000002,30.7197516
1193,104.11285809999998,30.7197334
1194,104.112628,30.7192223
1195,104.120454,30.71922
1196,104.1115325,30.7204627
1197,104.0595314,30.7273045
1198,104.0610963,30.7270679
1199,104.0697166,30.726818100000003
1200,104.0681862,30.726976500000003
1201,104.1103946,30.667015000000003
1202,104.1125818,30.6675286
1203,104.1129675,30.667318800000004
1204,104.1144288,30.682767
1205,104.1138355,30.6826527
1206,104.0617127,30.6624457
1207,104.0625261,30.6624425
1208,104.0632712,30.6630275
1209,104.0628568,30.6618274
1210,104.0640754,30.6624527
1211,104.063772,30.661847
1212,104.0638042,30.6640502
1213,104.0628827,30.660876300000005
1214,104.062719,30.6639631
1215,104.0632687,30.6639649
1216,104.0625608,30.6580308
1217,104.050665,30.7047077
1218,104.052203,30.7039485
1219,104.050434,30.6996733
1220,104.091187,30.7049771
1221,104.0929,30.7069398
1222,104.0908574,30.7030233
1223,104.0921314,30.7073358
1224,104.0937076,30.706511
1225,104.0905158,30.7056378
1226,104.0901067,30.7053998
1227,104.0933321,30.705918
1228,104.0609939,30.6725505
1229,104.0595487,30.6732419
1230,104.0622918,30.6745274
1231,104.0707714,30.6763648
1232,104.0941115,30.6910004
1233,104.0939643,30.6910724
1234,104.1178505,30.6669391
1235,104.1175432,30.6668482
1236,104.1181838,30.6690896
1237,104.1237663,30.670830100000003
1238,104.1196186,30.6676097
1239,104.12198,30.6730966
1240,104.1234656,30.673542600000005
1241,104.1213498,30.6747179
1242,104.1165977,30.673099
1243,104.1229055,30.6790517
1244,104.1229716,30.6790816
1245,104.1200347,30.6781608
1246,104.1241406,30.6776736
1247,104.1205264,30.6768284
1248,104.1252769,30.6766588
1249,104.1105651,30.6564554
1250,104.1103482,30.659535700000003
1251,104.0935953,30.6673843
1252,104.0830567,30.6747848
1253,104.0511665,30.7105952
1254,104.0484768,30.7068473
1255,104.0461271,30.7069578
1256,104.0498312,30.7067855
1257,104.0681699,30.702629700000003
1258,104.0690505,30.7026415
1259,104.06665759999998,30.702618
1260,104.0642924,30.7007765
1261,104.0551667,30.6798906
1262,104.0550663,30.679815500000004
1263,104.0534034,30.681364
1264,104.075259,30.6768881
1265,104.075384,30.676827000000003
1266,104.0759826,30.6806552
1267,104.0591597,30.6623783
1268,104.076471,30.6789393
1269,104.0606145,30.6916474
1270,104.060599,30.6908655
1271,104.0575794,30.6916936
1272,104.0574859,30.691694
1273,104.0584012,30.696929200000003
1274,104.0591769,30.6908809
1275,104.0574315,30.691129600000004
1276,104.05732,30.6884169
1277,104.057171,30.6894905
1278,104.0570324,30.692615600000003
1279,104.0574894,30.6963703
1280,104.0576958,30.6969402
1281,104.0565918,30.6965434
1282,104.0576045,30.6882841
1283,104.0576073,30.6878154
1284,104.0585709,30.6882674
1285,104.0574013,30.6868253
1286,104.0569367,30.6876833
1287,104.0566172,30.6882711
1288,104.0673334,30.6827855
1289,104.0675352,30.6832029
1290,104.0694685,30.6819175
1291,104.0576284,30.7007715
1292,104.0577064,30.6972003
1293,104.0566543,30.6969222
1294,104.0482455,30.6975288
1295,104.0479453,30.697362
1296,104.0648209,30.675381
1297,104.0613598,30.6770495
1298,104.0667463,30.6784459
1299,104.0654413,30.6790592
1300,104.1057368,30.6596478
1301,104.1063758,30.6596207
1302,104.1049397,30.6566686
1303,104.11007,30.6676132
1304,104.1064109,30.676794
1305,104.1251453,30.7129475
1306,104.1251146,30.7128563
1307,104.1234928,30.713144300000003
1308,104.111822,30.7147012
1309,104.1118087,30.7145788
1310,104.1097394,30.7149524
1311,104.0927831,30.7170689
1312,104.0928077,30.717179100000003
1313,104.0925555,30.716324100000005
1314,104.0962162,30.7166177
1315,104.0866516,30.717886600000003
1316,104.0896899,30.7174987
1317,104.0867163,30.717992
1318,104.0883333,30.714703600000004
1319,104.0870927,30.721929100000004
1320,104.0873847,30.721880100000003
1321,104.0867501,30.7200717
1322,104.1107194,30.6654256
1323,104.1122873,30.6586929
1324,104.1112199,30.66496
1325,104.1126648,30.6669488
1326,104.1188311,30.6826083
1327,104.1187026,30.681656300000004
1328,104.1180236,30.6832153
1329,104.1213947,30.6850284
1330,104.1214901,30.685136199999995
1331,104.1230887,30.686698
1332,104.1199844,30.6862874
1333,104.0826394,30.6650458
1334,104.0839003,30.6645015
1335,104.0835843,30.6664533
1336,104.086062,30.663813
1337,104.0861765,30.6640162
1338,104.084756,30.6615881
1339,104.115282,30.656829100000003
1340,104.0996763,30.7216855
1341,104.1013577,30.724154
1342,104.0921872,30.7219643
1343,104.0478458,30.7134322
1344,104.0455547,30.713249600000005
1345,104.0427369,30.7113968
1346,104.0404081,30.7126711
1347,104.0400366,30.715469
1348,104.0403978,30.712757
1349,104.0397718,30.717399100000005
1350,104.042061,30.717057
1351,104.0468228,30.7206809
1352,104.0429315,30.718919300000003
1353,104.0492476,30.722424100000005
1354,104.041964,30.719677
1355,104.0418341,30.719755300000003
1356,104.0401723,30.717876300000004
1357,104.0407765,30.7059741
1358,104.0406788,30.7028977
1359,104.0672104,30.6978582
1360,104.0672039,30.6971441
1361,104.0675831,30.6992502
1362,104.0737909,30.6977886
1363,104.0736353,30.6987461
1364,104.0728421,30.6977913
1365,104.0738543,30.6970738
1366,104.1066466,30.680638
1367,104.0796485,30.6606451
1368,104.0787664,30.6592711
1369,104.0862404,30.659699
1370,104.0836754,30.6587488
1371,104.0843195,30.656662100000005
1372,104.0854969,30.661236
1373,104.0867721,30.6605357
1374,104.0881223,30.662591100000004
1375,104.0830734,30.6590479
1376,104.0849014,30.6603369
1377,104.0872003,30.6635473
1378,104.0854476,30.6611659
1379,104.0847195,30.661530300000003
1380,104.0763106,30.6656999
1381,104.0762715,30.6656376
1382,104.0763946,30.6656584
1383,104.0783527,30.665235600000003
1384,104.0624488,30.6747592
1385,104.0582862,30.6764701
1386,104.0586413,30.678291100000003
1387,104.0612864,30.676934000000003
1388,104.0622452,30.6783995
1389,104.0630297,30.679581
1390,104.0635538,30.6799462
1391,104.0631079,30.680098699999995
1392,104.0634516,30.6802544
1393,104.0637679,30.6807408
1394,104.04144,30.6684761
1395,104.0413381,30.6706189
1396,104.0457758,30.6734127
1397,104.0458428,30.673419300000003
1398,104.0536589,30.667499300000003
1399,104.0579702,30.6663095
1400,104.0535727,30.6687001
1401,104.0442985,30.6821523
1402,104.0455858,30.6858952
1403,104.0455537,30.6859934
1404,104.0449802,30.6858882
1405,104.09162890000002,30.7026148
1406,104.0903584,30.703017
1407,104.0923367,30.7022784
1408,104.0896637,30.7030082
1409,104.0893774,30.704254
1410,104.0930998,30.7098571
1411,104.0931998,30.7191559
1412,104.0954041,30.718878000000004
1413,104.0920335,30.7193178
1414,104.0868797,30.7200045
1415,104.0900825,30.719571
1416,104.0965595,30.7187428
1417,104.0960555,30.718800899999994
1418,104.0962402,30.7167272
1419,104.0966353,30.7190733
1420,104.0960305,30.715847
1421,104.0945189,30.7160545
1422,104.0955233,30.7141272
1423,104.0921926,30.7152034
1424,104.090392,30.7173925
1425,104.089708,30.717594
1426,104.0904538,30.7165052
1427,104.0916516,30.7135937
1428,104.0918569,30.714216200000003
1429,104.0905282,30.7156266
1430,104.1123017,30.7173007
1431,104.110193,30.7175865
1432,104.1124126,30.717292600000004
1433,104.1046347,30.7182855
1434,104.1034292,30.7186627
1435,104.1075506,30.7179182
1436,104.1043961,30.7170482
1437,104.1021651,30.719066700000003
1438,104.1031109,30.7209057
1439,104.104129,30.7156679
1440,104.1041139,30.715579
1441,104.1008275,30.7161211
1442,104.1076499,30.717907500000003
1443,104.107419,30.717133500000003
1444,104.10713309999998,30.7152845
1445,104.1071184,30.715189
1446,104.107258,30.7160682
1447,104.1067473,30.7128962
1448,104.111561,30.7123049
1449,104.1065069,30.7113609
1450,104.0747303,30.7225071
1451,104.0745397,30.7207477
1452,104.0722431,30.722817
1453,104.0747938,30.7249862
1454,104.0801818,30.7219324
1455,104.0745371,30.720691100000003
1456,104.0802771,30.7200742
1457,104.0495723,30.6573334
1458,104.0487122,30.6596189
1459,104.0509094,30.6566982
1460,104.0491137,30.6625833
1461,104.0494521,30.6632733
1462,104.0486799,30.6623049
1463,104.0531357,30.6611065
1464,104.0485007,30.6620189
1465,104.0477941,30.663810100000003
1466,104.0505275,30.662773699999995
1467,104.050825,30.6626633
1468,104.0533214,30.6616575
1469,104.050847,30.6631846
1470,104.0528602,30.660218100000005
1471,104.0494076,30.6607088
1472,104.0519756,30.6649154
1473,104.06896009999998,30.7050725
1474,104.0719858,30.702693300000004
1475,104.0642352,30.7025649
1476,104.0739448,30.7050174
1477,104.0754873,30.7247712
1478,104.0787952,30.723923
1479,104.1103633,30.700250800000003
1480,104.1142379,30.7002043
1481,104.1103754,30.7015544
1482,104.1093241,30.7002665
1483,104.1076309,30.7002921
1484,104.1076562,30.701122700000003
1485,104.1084585,30.7002796
1486,104.104573,30.7003324
1487,104.1038023,30.700342600000003
1488,104.1130571,30.7015283
1489,104.1116166,30.7015237
1490,104.1132,30.7033074
1491,104.1133681,30.7010532
1492,104.1104058,30.7048456
1493,104.1076786,30.7016229
1494,104.1076742,30.7033472
1495,104.1058871,30.701641
1496,104.1031052,30.701686100000003
1497,104.102625,30.7016946
1498,104.1045249,30.701667200000003
1499,104.1031529,30.703444800000003
1500,104.1059103,30.7034307
1501,104.118982,30.7032511
1502,104.1164182,30.7032928
1503,104.1189708,30.7027034
1504,104.1188264,30.7047962
1505,104.1144575,30.703283000000003
1506,104.1143983,30.7028838
1507,104.1145056,30.7063759
1508,104.1103972,30.7056446
1509,104.1104003,30.706180199999995
1510,104.1104338,30.7063545
1511,104.0781957,30.6613271
1512,104.0773405,30.6599308
1513,104.0770904,30.6618463
1514,104.0813658,30.6632273
1515,104.0813213,30.6631557
1516,104.0803946,30.66167
1517,104.0706487,30.6706311
1518,104.0682298,30.669573100000004
1519,104.0689337,30.6714666
1520,104.0802275,30.6680152
1521,104.07957,30.6735368
1522,104.0787595,30.6725658
1523,104.0800945,30.6740796
1524,104.0767905,30.669788800000003
1525,104.08031640000002,30.6718599
1526,104.0778022,30.6712099
1527,104.0752209,30.6741326
1528,104.0794334,30.670454
1529,104.0760551,30.6719982
1530,104.0697759,30.6626423
1531,104.0684338,30.662636300000003
1532,104.06977109999998,30.6661349
1533,104.0682751,30.6661391
1534,104.0717077,30.6652913
1535,104.0706364,30.6673389
1536,104.0713985,30.668417100000003
1537,104.0709421,30.6677716
1538,104.0738548,30.667222
1539,104.0733584,30.6646062
1540,104.0727386,30.6648124
1541,104.0863593,30.6710094
1542,104.081663,30.6637018
1543,104.0834526,30.6666724
1544,104.0828447,30.6688363
1545,104.0682208,30.6717387
1546,104.068347,30.671699
1547,104.0818342,30.6672593
1548,104.0743308,30.6727416
1549,104.0734141,30.6713471
1550,104.0821581,30.6710255
1551,104.081195,30.6695929
1552,104.078498,30.6689755
1553,104.0803019,30.6681304
1554,104.0723834,30.6698048
1555,104.0733321,30.671228600000003
1556,104.0750482,30.6704168
1557,104.0544437,30.725092600000004
1558,104.0517238,30.7250048
1559,104.0561559,30.7232135
1560,104.0580203,30.6649297
1561,104.0579804,30.6655682
1562,104.053708,30.6667224
1563,104.0520894,30.6667892
1564,104.0473497,30.7248492
1565,104.1012443,30.7171199
1566,104.1022385,30.7194446
1567,104.0555822,30.7169317
1568,104.0556825,30.716835600000003
1569,104.0558713,30.6739928
1570,104.0550126,30.6744148
1571,104.0556549,30.6844028
1572,104.0546624,30.6878697
1573,104.0849391,30.7026606
1574,104.0848283,30.701761600000005
1575,104.0834471,30.7022724
1576,104.0707064,30.692687
1577,104.0823658,30.7009049
1578,104.0847047,30.7009233
1579,104.0853472,30.7017266
1580,104.0587609,30.7051021
1581,104.0611202,30.706786600000004
1582,104.0614812,30.703058
1583,104.0668649,30.7091106
1584,104.065306,30.7092817
1585,104.06380190000002,30.709451
1586,104.063692,30.7094625
1587,104.0623347,30.7092598
1588,104.0618099,30.7103123
1589,104.0600888,30.7125283
1590,104.0739729,30.7027265
1591,104.0739529,30.7020194
1592,104.043257,30.7068375
1593,104.0409994,30.707093100000005
1594,104.0458556,30.7071316
1595,104.0444382,30.7063273
1596,104.0458701,30.7085021
1597,104.0397509,30.7175511
1598,104.0712797,30.705159
1599,104.0441316,30.7087785
1600,104.0457302,30.7083169
1601,104.0402731,30.7066221
1602,104.0827037,30.6613283
1603,104.0817914,30.6617266
1604,104.0819878,30.6595607
1605,104.0808192,30.662150800000003
1606,104.0814254,30.6631053
1607,104.0807565,30.6601274
1608,104.0817416,30.6591974
1609,104.1151501,30.6767025
1610,104.1168129,30.6746459
1611,104.0923368,30.659930300000003
1612,104.1253227,30.6767094
1613,104.1160383,30.6821188
1614,104.1198646,30.6740707
1615,104.0739475,30.7008893
1616,104.0431327,30.7112589
1617,104.0721343,30.7155831
1618,104.043358,30.712190600000003
1619,104.0609627,30.7115298
1620,104.0719155,30.7147099
1621,104.0664487,30.7174776
1622,104.0449075,30.7102355
1623,104.0648574,30.716725399999994
1624,104.064966,30.7167154
1625,104.0645356,30.7147338
1626,104.0653334,30.7176475
1627,104.0654456,30.7176214
1628,104.063216,30.719736600000005
1629,104.0619675,30.7212663
1630,104.0615236,30.7220586
1631,104.0594749,30.7217063
1632,104.0448547,30.7106548
1633,104.0502411,30.7215211
1634,104.0654542,30.7101488
1635,104.0643516,30.7127352
1636,104.049473,30.7225846
1637,104.0662881,30.7174944
1638,104.0664858,30.7176254
1639,104.056196,30.7221348
1640,104.0651964,30.7072205
1641,104.0499907,30.722899
1642,104.0497772,30.722786600000003
1643,104.0532909,30.7225712
1644,104.0404843,30.7151549
1645,104.0407864,30.6816271
1646,104.0449878,30.6858033
1647,104.0421296,30.6836829
1648,104.0442623,30.680132300000004
1649,104.0452984,30.681036
1650,104.0433268,30.679322600000003
1651,104.0427216,30.6812148
1652,104.0578464,30.6740823
1653,104.0594999,30.6731514
1654,104.0442629,30.6819685
1655,104.0411848,30.6801843
1656,104.0640851,30.672854
1657,104.06400390000002,30.672904700000004
1658,104.0647422,30.6752697
1659,104.0639403,30.674013800000004
1660,104.0654458,30.6749017
1661,104.0568592,30.6687925
1662,104.0536866,30.6700214
1663,104.0496835,30.671455600000005
1664,104.0534689,30.6687071
1665,104.105986,30.7077642
1666,104.1059477,30.7063255
1667,104.1034364,30.707756300000003
1668,104.11132,30.710763
1669,104.0537743,30.670908
1670,104.0459975,30.672399100000003
1671,104.0471968,30.672050899999995
1672,104.0495493,30.6720396
1673,104.0535921,30.6701733
1674,104.0581077,30.6663117
1675,104.053735,30.6717561
1676,104.0541327,30.6725833
1677,104.0577833,30.6710823
1678,104.0578101,30.6700158
1679,104.0577549,30.6740108
1680,104.0578463,30.6739725
1681,104.0577764,30.673243
1682,104.0591759,30.6725382
1683,104.0578822,30.673043100000005
1684,104.0580319,30.6707815
1685,104.0632544,30.675980100000004
1686,104.0631608,30.669425800000003
1687,104.080652,30.674454
1688,104.0812851,30.6747631
1689,104.0674967,30.6562044
1690,104.0891592,30.7057078
1691,104.073327,30.6558977
1692,104.0591159,30.727759
1693,104.1097703,30.691544300000004
1694,104.08922640000002,30.675100300000004
1695,104.0978698,30.6857752
1696,104.103818,30.6815618
1697,104.0812617,30.7044827
1698,104.0798225,30.706382399999995
1699,104.0419199,30.6858512
1700,104.040901,30.6867022
1701,104.0400344,30.6873691
1702,104.0485416,30.6922582
1703,104.0470684,30.6901125
1704,104.0486208,30.6926842
1705,104.0561002,30.6826875
1706,104.0600683,30.683822
1707,104.0602239,30.683821500000004
1708,104.059238,30.6808654
1709,104.0589325,30.683875300000004
1710,104.0938215,30.6999969
1711,104.0938178,30.7003257
1712,104.0918022,30.7000625
1713,104.0969195,30.7001145
1714,104.0969221,30.7017243
1715,104.0983786,30.700190600000003
1716,104.0997226,30.7011615
1717,104.1009642,30.701694300000003
1718,104.1007108,30.7016962
1719,104.1021901,30.7016842
1720,104.0938376,30.7017358
1721,104.0993285,30.7017065
1722,104.0969235,30.703050399999995
1723,104.0947402,30.7032418
1724,104.0938105,30.7009758
1725,104.0984403,30.7031403
1726,104.0579801,30.6766139
1727,104.0592354,30.6778789
1728,104.0469864,30.7248274
1729,104.0470388,30.7247144
1730,104.04486,30.7232678
1731,104.047111,30.7250896
1732,104.0554704,30.7008319
1733,104.0570161,30.6972053
1734,104.0550184,30.7007222
1735,104.0792465,30.6969918
1736,104.0694569,30.6608113
1737,104.0695791,30.6608049
1738,104.0692493,30.659675
1739,104.0695835,30.661030100000005
1740,104.1134439,30.7144744
1741,104.1119439,30.7146842
1742,104.1182363,30.7205075
1743,104.1230765,30.7200367
1744,104.1203997,30.7226192
1745,104.1167036,30.7200713
1746,104.1187826,30.7210885
1747,104.1104587,30.7205956
1748,104.1079784,30.7208869
1749,104.1110747,30.7221642
1750,104.1190735,30.7213127
1751,104.1180635,30.7216069
1752,104.1184403,30.7219632
1753,104.1196269,30.7218598
1754,104.1189271,30.7226883
1755,104.1212323,30.7247583
1756,104.0559548,30.7232331
1757,104.0558749,30.7246983
1758,104.0535014,30.7235665
1759,104.0542347,30.723467100000004
1760,104.1117149,30.7238448
1761,104.10935440000002,30.724523600000005
1762,104.1124724,30.7258041
1763,104.1111191,30.7222773
1764,104.112545,30.7260196
1765,104.1121547,30.7261178
1766,104.1125993,30.7261921
1767,104.1125155,30.725932
1768,104.1122167,30.7262816
1769,104.1074535,30.7273004
1770,104.1125489,30.7283165
1771,104.0920801,30.6919403
1772,104.0771074,30.6886691
1773,104.0801489,30.6968655
1774,104.0914043,30.6920511
1775,104.0785699,30.6968778
1776,104.1017075,30.7189594
1777,104.1006378,30.7191379
1778,104.1032784,30.7214745
1779,104.109121,30.7202161
1780,104.1025798,30.721511
1781,104.1042275,30.7241769
1782,104.1006274,30.7216434
1783,104.1025347,30.7208941
1784,104.1055101,30.7277028
1785,104.1053869,30.7256654
1786,104.105542,30.7277878
1787,104.0493667,30.7228628
1788,104.0467179,30.7261755
1789,104.0468631,30.7252916
1790,104.0599952,30.7124416
1791,104.0456306,30.7278591
1792,104.0460942,30.7279419
1793,104.121243,30.7054678
1794,104.1223608,30.7058329
1795,104.1201387,30.7051208
1796,104.12150909999998,30.703454200000003
1797,104.1089477,30.7056471
1798,104.1228181,30.7079653
1799,104.1215774,30.7075958
1800,104.1236102,30.7081832
1801,104.1234504,30.708459
1802,104.1231366,30.7039313
1803,104.1171946,30.7019151
1804,104.0476903,30.686388
1805,104.0536964,30.6627065
1806,104.0593674,30.6808834
1807,104.057488,30.677904
1808,104.0553365,30.6752053
1809,104.0500725,30.6555977
1810,104.058975,30.662375300000004
1811,104.0423784,30.6840939
1812,104.0426517,30.6837334
1813,104.0655576,30.6750341
1814,104.0688072,30.6733293
1815,104.0685834,30.6609819
1816,104.0557714,30.6608106
1817,104.0536647,30.6709682
1818,104.0589085,30.6606188
1819,104.0536346,30.6660898
1820,104.0526035,30.6594692
1821,104.0406924,30.6816565
1822,104.0403556,30.6811082
1823,104.0604164,30.6839536
1824,104.0610785,30.6837544
1825,104.0412682,30.6669185
1826,104.042354,30.6663782
1827,104.057753,30.674128000000003
1828,104.0578915,30.675730600000005
1829,104.0489514,30.6785328
1830,104.0581489,30.679229100000004
1831,104.0577873,30.6757283
1832,104.0579351,30.6713394
1833,104.0580358,30.678427600000003
1834,104.0539409,30.672356800000003
1835,104.0509632,30.6737142
1836,104.0535461,30.669707
1837,104.0581519,30.6649032
1838,104.0488791,30.6785845
1839,104.0428554,30.6651892
1840,104.0433673,30.6659789
1841,104.0447108,30.6652114
1842,104.0698814,30.6728658
1843,104.0682412,30.6676691
1844,104.0448122,30.6651626
1845,104.0420598,30.6847265
1846,104.0422245,30.68427460000001
1847,104.0686087,30.658130100000005
1848,104.0565461,30.6882615
1849,104.041418,30.682980600000004
1850,104.0629843,30.6714527
1851,104.0419496,30.6838067
1852,104.0498383,30.6867412
1853,104.0499263,30.6867608
1854,104.0476415,30.6864675
1855,104.0498714,30.6869757
1856,104.0489385,30.6904299
1857,104.0497764,30.686956800000004
1858,104.0407206,30.7058466
1859,104.0519153,30.6872113
1860,104.0522365,30.6873269
1861,104.0488301,30.6904084
1862,104.0491768,30.6891391
1863,104.0474131,30.6966572
1864,104.0533012,30.6812997
1865,104.0472174,30.6969901
1866,104.0498175,30.6552314
1867,104.0577388,30.6785631
1868,104.0479321,30.690297
1869,104.0579486,30.667082
1870,104.0580788,30.6671013
1871,104.0581185,30.6671961
1872,104.0630375,30.6715662
1873,104.0631507,30.6715113
1874,104.0548544,30.6972322
1875,104.0406647,30.7059147
1876,104.0523016,30.6972505
1877,104.042303,30.6958597
1878,104.0409414,30.695016
1879,104.1202783,30.6588751
1880,104.1205935,30.6577875
1881,104.0706527,30.6883841
1882,104.0466436,30.668162899999995
1883,104.06081,30.6588619
1884,104.1122505,30.6561663
1885,104.0608325,30.7114528
1886,104.0634619,30.7070273
1887,104.1179668,30.6644265
1888,104.1171974,30.66653
1889,104.1241999,30.7102182
1890,104.1227942,30.71028
1891,104.1243318,30.7101903
1892,104.1235585,30.7085072
1893,104.1167573,30.7105147
1894,104.1170126,30.7119567
1895,104.1195507,30.7104047
1896,104.1159092,30.7088942
1897,104.1142429,30.7106303
1898,104.1114628,30.7107566
1899,104.1137277,30.707761699999995
1900,104.1144384,30.711958000000003
1901,104.110407,30.7077851
1902,104.0580247,30.6790114
1903,104.0583524,30.679102
1904,104.07047740000002,30.660817100000003
1905,104.0756404,30.6777704
1906,104.0693924,30.6803717
1907,104.0842601,30.656569300000005
1908,104.0836482,30.6556164
1909,104.0852501,30.6561083
